reporting_period,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,average_delay_mins,arrival_departure_A,arrival_departure_D,scheduled_charter_C,scheduled_charter_S
202210,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,37.0,1,0,0,1
202210,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,153.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,90.0,0,1,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,74.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,64.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,90.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,37.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,320.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,60.0,0,1,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,26.0,1,0,0,1
202211,9,0,0,0.0,11.111111,33.333333,22.222222,11.111111,22.222222,0.0,0.0,0.0,33.0,0,1,0,1
202211,8,0,0,0.0,25.0,37.5,25.0,0.0,12.5,0.0,0.0,0.0,18.0,0,1,0,1
202211,9,0,0,22.222222,22.222222,22.222222,11.111111,11.111111,11.111111,0.0,0.0,0.0,21.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,0,1,1,0
202211,8,0,0,0.0,50.0,12.5,12.5,12.5,12.5,0.0,0.0,0.0,20.0,0,1,0,1
202211,2,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,0,1
202211,3,0,0,33.333333,0.0,33.333333,0.0,0.0,33.333333,0.0,0.0,0.0,23.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,46.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,37.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,48.0,1,0,1,0
202211,4,0,0,50.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,24.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.0,0,1,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,35.0,1,0,1,0
202211,5,0,0,0.0,20.0,40.0,20.0,0.0,0.0,0.0,20.0,0.0,62.0,1,0,1,0
202211,8,0,0,0.0,37.5,37.5,12.5,0.0,12.5,0.0,0.0,0.0,16.0,1,0,0,1
202211,8,0,0,0.0,0.0,12.5,37.5,37.5,12.5,0.0,0.0,0.0,36.0,0,1,0,1
202211,8,0,0,0.0,0.0,37.5,25.0,25.0,12.5,0.0,0.0,0.0,27.0,0,1,0,1
202211,8,0,1,0.0,11.111111,33.333333,22.222222,22.222222,0.0,0.0,0.0,0.0,22.0,0,1,0,1
202211,17,0,0,0.0,0.0,23.529412,11.764706,29.411765,29.411765,5.882353,0.0,0.0,51.0,0,1,0,1
202211,9,0,0,0.0,11.111111,33.333333,0.0,33.333333,22.222222,0.0,0.0,0.0,36.0,0,1,0,1
202211,2,0,0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,43.0,1,0,0,1
202211,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,35.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202211,9,0,0,0.0,11.111111,33.333333,44.444444,11.111111,0.0,0.0,0.0,0.0,16.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,145.0,0,1,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,95.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,32.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,0,1,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,42.0,0,1,0,1
202211,3,0,0,33.333333,33.333333,0.0,0.0,0.0,33.333333,0.0,0.0,0.0,30.0,1,0,1,0
202211,9,0,0,0.0,22.222222,22.222222,33.333333,11.111111,11.111111,0.0,0.0,0.0,21.0,1,0,0,1
202211,15,0,0,0.0,13.333333,33.333333,33.333333,20.0,0.0,0.0,0.0,0.0,18.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,55.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,43.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,174.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,1,0
202211,3,0,0,0.0,0.0,33.333333,0.0,66.666667,0.0,0.0,0.0,0.0,32.0,1,0,1,0
202211,2,0,0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,38.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,55.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,58.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,119.0,0,1,0,1
202211,8,0,0,25.0,12.5,12.5,12.5,12.5,12.5,0.0,12.5,0.0,42.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,0,1
202211,17,0,0,0.0,23.529412,11.764706,29.411765,23.529412,11.764706,0.0,0.0,0.0,27.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,1,0,0,1
202211,21,0,0,9.52381,9.52381,19.047619,14.285714,14.285714,33.333333,0.0,0.0,0.0,36.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,1,0
202211,8,0,2,0.0,20.0,10.0,30.0,10.0,10.0,0.0,0.0,0.0,24.0,1,0,0,1
202211,9,0,0,11.111111,0.0,11.111111,0.0,55.555556,22.222222,0.0,0.0,0.0,40.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,52.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,545.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,1,0
202211,4,0,0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,31.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,1,0
202211,4,0,0,0.0,0.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,28.0,1,0,0,1
202211,12,0,0,0.0,16.666667,33.333333,16.666667,25.0,8.333333,0.0,0.0,0.0,23.0,1,0,0,1
202211,4,0,0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,25.0,0.0,88.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,173.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29.0,1,0,0,1
202211,9,0,0,0.0,0.0,22.222222,44.444444,11.111111,22.222222,0.0,0.0,0.0,39.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,0,1
202211,5,0,0,0.0,0.0,40.0,20.0,20.0,0.0,20.0,0.0,0.0,39.0,1,0,0,1
202211,13,0,0,7.692308,23.076923,23.076923,15.384615,23.076923,7.692308,0.0,0.0,0.0,18.0,1,0,0,1
202211,3,0,0,33.333333,0.0,0.0,33.333333,33.333333,0.0,0.0,0.0,0.0,20.0,1,0,0,1
202211,4,0,0,0.0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,0,1
202211,4,0,0,0.0,25.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,20.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,66.0,0,1,0,1
202211,3,0,0,33.333333,33.333333,0.0,0.0,0.0,0.0,0.0,33.333333,0.0,83.0,1,0,1,0
202211,2,0,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,298.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,41.0,0,1,0,1
202211,29,0,1,0.0,6.666667,63.333333,6.666667,13.333333,6.666667,0.0,0.0,0.0,16.0,0,1,0,1
202211,4,0,1,0.0,0.0,40.0,20.0,0.0,20.0,0.0,0.0,0.0,37.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,1,0,1,0
202211,4,0,0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,19.0,0,1,0,1
202211,8,0,0,37.5,25.0,12.5,0.0,0.0,12.5,12.5,0.0,0.0,28.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,0,1,0,1
202211,2,0,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,121.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,26.0,1,0,1,0
202211,9,0,0,11.111111,11.111111,44.444444,11.111111,11.111111,11.111111,0.0,0.0,0.0,19.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,219.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,26.0,1,0,1,0
202211,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18.0,1,0,0,1
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.0,0,1,1,0
202211,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,160.0,0,1,1,0
202212,20,0,0,5.0,35.0,30.0,5.0,15.0,5.0,0.0,5.0,0.0,26.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,215.0,0,1,0,1
202212,2,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,160.0,1,0,0,1
202212,9,0,0,0.0,55.555556,22.222222,0.0,11.111111,11.111111,0.0,0.0,0.0,17.0,0,1,0,1
202212,5,0,0,0.0,20.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,47.0,1,0,0,1
202212,35,0,0,2.857143,37.142857,45.714286,2.857143,2.857143,2.857143,5.714286,0.0,0.0,17.0,1,0,0,1
202212,41,0,0,0.0,36.585366,41.463415,7.317073,2.439024,7.317073,2.439024,2.439024,0.0,21.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,76.0,0,1,1,0
202212,6,0,0,16.666667,0.0,0.0,50.0,16.666667,0.0,0.0,16.666667,0.0,66.0,1,0,0,1
202212,2,0,0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,63.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,97.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,76.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,42.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,203.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,61.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,152.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,0,1
202212,8,0,0,0.0,37.5,25.0,0.0,25.0,0.0,12.5,0.0,0.0,31.0,1,0,0,1
202212,2,0,0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,24.0,1,0,1,0
202212,12,0,0,0.0,8.333333,25.0,33.333333,25.0,8.333333,0.0,0.0,0.0,27.0,1,0,1,0
202212,10,0,0,0.0,0.0,30.0,20.0,30.0,10.0,0.0,0.0,10.0,150.0,1,0,1,0
202212,7,0,0,0.0,0.0,28.571429,0.0,42.857143,28.571429,0.0,0.0,0.0,48.0,1,0,1,0
202212,3,0,0,33.333333,0.0,0.0,0.0,66.666667,0.0,0.0,0.0,0.0,30.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,47.0,1,0,1,0
202212,10,0,0,0.0,20.0,40.0,0.0,30.0,0.0,10.0,0.0,0.0,28.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,166.0,0,1,0,1
202212,3,0,0,0.0,0.0,33.333333,0.0,66.666667,0.0,0.0,0.0,0.0,27.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,35.0,1,0,1,0
202212,4,0,0,0.0,25.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,18.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,215.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,60.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,43.0,1,0,1,0
202212,4,0,0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,47.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,55.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,1,0,0,1
202212,6,0,1,0.0,0.0,42.857143,14.285714,28.571429,0.0,0.0,0.0,0.0,21.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31.0,1,0,1,0
202212,3,0,0,0.0,0.0,0.0,66.666667,33.333333,0.0,0.0,0.0,0.0,30.0,1,0,1,0
202212,8,0,0,0.0,12.5,25.0,0.0,37.5,12.5,0.0,12.5,0.0,75.0,1,0,1,0
202212,9,0,0,0.0,22.222222,0.0,33.333333,22.222222,0.0,22.222222,0.0,0.0,50.0,1,0,0,1
202212,7,0,0,0.0,0.0,14.285714,14.285714,14.285714,42.857143,14.285714,0.0,0.0,63.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,55.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,137.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,70.0,0,1,1,0
202212,2,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,140.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,35.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.0,1,0,1,0
202212,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,32.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,84.0,0,1,1,0
202212,2,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,86.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,1,0,1,0
202212,4,0,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,258.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,36.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,311.0,0,1,1,0
202212,2,0,0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,73.0,0,1,1,0
202212,8,0,0,0.0,25.0,12.5,37.5,12.5,0.0,0.0,12.5,0.0,52.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,1
202212,2,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,18.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,24.0,1,0,0,1
202212,2,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,1,0,1,0
202212,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,26.0,1,0,1,0
202212,2,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,26.0,1,0,0,1
202212,3,0,0,0.0,0.0,0.0,33.333333,33.333333,33.333333,0.0,0.0,0.0,45.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,72.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,115.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,37.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,64.0,1,0,1,0
202212,9,0,0,0.0,22.222222,55.555556,0.0,11.111111,11.111111,0.0,0.0,0.0,16.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,43.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,42.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.0,1,0,1,0
202212,2,0,0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,21.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,95.0,1,0,1,0
202212,8,0,0,0.0,12.5,37.5,25.0,25.0,0.0,0.0,0.0,0.0,18.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,47.0,1,0,1,0
202212,7,0,0,0.0,0.0,42.857143,28.571429,28.571429,0.0,0.0,0.0,0.0,21.0,0,1,1,0
202212,2,0,0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,65.0,0,1,1,0
202212,12,0,0,25.0,8.333333,25.0,8.333333,8.333333,8.333333,8.333333,8.333333,0.0,46.0,1,0,0,1
202212,3,0,0,0.0,0.0,0.0,0.0,66.666667,33.333333,0.0,0.0,0.0,68.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,170.0,0,1,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,218.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,97.0,1,0,1,0
202212,12,0,0,8.333333,50.0,16.666667,8.333333,8.333333,0.0,8.333333,0.0,0.0,17.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,44.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,60.0,0,1,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,54.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,1,0,1,0
202212,9,0,1,20.0,10.0,20.0,10.0,20.0,0.0,0.0,10.0,0.0,37.0,1,0,0,1
202212,7,0,0,0.0,0.0,42.857143,28.571429,0.0,14.285714,0.0,14.285714,0.0,64.0,0,1,0,1
202212,30,0,1,12.903226,22.580645,35.483871,9.677419,3.225806,9.677419,3.225806,0.0,0.0,18.0,1,0,0,1
202212,2,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,86.0,1,0,1,0
202212,57,0,2,1.694915,22.033898,23.728814,23.728814,6.779661,13.559322,1.694915,0.0,3.389831,66.0,1,0,0,1
202212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,145.0,1,0,1,0
202212,6,0,0,0.0,0.0,16.666667,16.666667,33.333333,33.333333,0.0,0.0,0.0,48.0,1,0,1,0
202212,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,32.0,0,1,1,0
202212,6,0,0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,60.0,1,0,1,0
202212,4,0,0,0.0,0.0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,32.0,1,0,1,0
